,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
450,solverBased,1.0,14,False,None,DecisionTree,0.6,False,2023-06-18 18:15:28.413587,2023-06-18 18:15:36.794385
460,solverBased,1.0,14,False,None,DecisionTree,0.7,False,2023-06-18 18:15:36.819152,2023-06-18 18:15:48.090805
470,solverBased,1.0,14,False,None,DecisionTree,0.8,False,2023-06-18 18:15:48.113030,2023-06-18 18:15:58.610754
480,solverBased,1.0,14,False,None,DecisionTree,0.9,False,2023-06-18 18:15:58.619043,2023-06-18 18:16:10.875444
490,solverBased,1.0,14,False,None,DecisionTree,,,2023-06-18 18:14:32.731371,2023-06-18 18:16:10.893147
500,twise,1.0,14,False,None,DecisionTree,0.1,False,2023-06-18 18:16:14.361307,2023-06-18 18:16:26.874104
510,twise,1.0,14,False,None,DecisionTree,0.2,False,2023-06-18 18:16:26.884637,2023-06-18 18:16:36.213253
520,twise,1.0,14,False,None,DecisionTree,0.3,False,2023-06-18 18:16:36.229668,2023-06-18 18:16:48.566708
530,twise,1.0,14,False,None,DecisionTree,0.4,False,2023-06-18 18:16:48.578972,2023-06-18 18:17:02.494302
540,twise,1.0,14,False,None,DecisionTree,0.5,False,2023-06-18 18:17:02.520557,2023-06-18 18:17:14.417507
550,twise,1.0,14,False,None,DecisionTree,0.6,False,2023-06-18 18:17:14.436924,2023-06-18 18:17:27.791923
560,twise,1.0,14,False,None,DecisionTree,0.7,False,2023-06-18 18:17:27.802206,2023-06-18 18:17:39.686354
570,twise,1.0,14,False,None,DecisionTree,0.8,False,2023-06-18 18:17:39.703597,2023-06-18 18:17:53.542506
580,twise,1.0,14,False,None,DecisionTree,0.9,False,2023-06-18 18:17:53.567937,2023-06-18 18:18:03.928679
590,twise,1.0,14,False,None,DecisionTree,,,2023-06-18 18:16:14.359790,2023-06-18 18:18:03.937296
