,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
450,solverBased,1.0,42,False,None,DecisionTree,0.6,False,2023-06-18 18:34:18.638158,2023-06-18 18:34:50.733624
460,solverBased,1.0,42,False,None,DecisionTree,0.7,False,2023-06-18 18:34:50.779196,2023-06-18 18:35:29.602625
470,solverBased,1.0,42,False,None,DecisionTree,0.8,False,2023-06-18 18:35:29.611129,2023-06-18 18:36:06.094837
480,solverBased,1.0,42,False,None,DecisionTree,0.9,False,2023-06-18 18:36:06.127596,2023-06-18 18:36:50.830131
490,solverBased,1.0,42,False,None,DecisionTree,,,2023-06-18 18:31:58.129877,2023-06-18 18:36:50.841571
500,twise,1.0,42,False,None,DecisionTree,0.1,False,2023-06-18 18:36:59.812205,2023-06-18 18:37:19.715562
510,twise,1.0,42,False,None,DecisionTree,0.2,False,2023-06-18 18:37:19.736120,2023-06-18 18:37:48.718013
520,twise,1.0,42,False,None,DecisionTree,0.3,False,2023-06-18 18:37:48.745285,2023-06-18 18:38:20.003484
530,twise,1.0,42,False,None,DecisionTree,0.4,False,2023-06-18 18:38:20.012563,2023-06-18 18:38:43.589834
540,twise,1.0,42,False,None,DecisionTree,0.5,False,2023-06-18 18:38:43.598152,2023-06-18 18:39:14.828230
550,twise,1.0,42,False,None,DecisionTree,0.6,False,2023-06-18 18:39:14.836827,2023-06-18 18:39:49.546902
560,twise,1.0,42,False,None,DecisionTree,0.7,False,2023-06-18 18:39:49.574987,2023-06-18 18:40:24.358579
570,twise,1.0,42,False,None,DecisionTree,0.8,False,2023-06-18 18:40:24.366493,2023-06-18 18:40:58.653634
580,twise,1.0,42,False,None,DecisionTree,0.9,False,2023-06-18 18:40:58.677719,2023-06-18 18:41:39.661081
590,twise,1.0,42,False,None,DecisionTree,,,2023-06-18 18:36:59.810663,2023-06-18 18:41:39.685526
