,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,0.3,8,True,RandomForest,DecisionTree,0.1,False,2023-06-21 01:37:37.911114,2023-06-21 01:37:50.803949
10,distBased,0.3,8,True,RandomForest,DecisionTree,0.2,False,2023-06-21 01:37:50.808627,2023-06-21 01:38:10.502944
20,distBased,0.3,8,True,RandomForest,DecisionTree,0.3,False,2023-06-21 01:38:10.513049,2023-06-21 01:38:35.868421
30,distBased,0.3,8,True,RandomForest,DecisionTree,0.4,False,2023-06-21 01:38:35.878479,2023-06-21 01:39:08.680838
40,distBased,0.3,8,True,RandomForest,DecisionTree,0.5,False,2023-06-21 01:39:08.689769,2023-06-21 01:39:46.258690
50,distBased,0.3,8,True,RandomForest,DecisionTree,0.6,False,2023-06-21 01:39:46.267496,2023-06-21 01:40:32.024552
60,distBased,0.3,8,True,RandomForest,DecisionTree,0.7,False,2023-06-21 01:40:32.032925,2023-06-21 01:41:23.747390
70,distBased,0.3,8,True,RandomForest,DecisionTree,0.8,False,2023-06-21 01:41:23.756108,2023-06-21 01:42:00.016128
80,distBased,0.3,8,True,RandomForest,DecisionTree,0.9,False,2023-06-21 01:42:00.024779,2023-06-21 01:42:16.928135
90,distBased,0.3,8,True,RandomForest,DecisionTree,,,2023-06-21 01:37:37.360315,2023-06-21 01:42:16.936486
100,distBased,0.4,11,True,RandomForest,DecisionTree,0.1,False,2023-06-21 01:42:19.830221,2023-06-21 01:42:34.920457
110,distBased,0.4,11,True,RandomForest,DecisionTree,0.2,False,2023-06-21 01:42:34.929167,2023-06-21 01:42:49.790192
120,distBased,0.4,11,True,RandomForest,DecisionTree,0.3,False,2023-06-21 01:42:49.799159,2023-06-21 01:43:05.654136
130,distBased,0.4,11,True,RandomForest,DecisionTree,0.4,False,2023-06-21 01:43:05.664846,2023-06-21 01:43:20.043955
140,distBased,0.4,11,True,RandomForest,DecisionTree,0.5,False,2023-06-21 01:43:20.059873,2023-06-21 01:43:38.514799
150,distBased,0.4,11,True,RandomForest,DecisionTree,0.6,False,2023-06-21 01:43:38.524363,2023-06-21 01:43:55.912346
160,distBased,0.4,11,True,RandomForest,DecisionTree,0.7,False,2023-06-21 01:43:55.921305,2023-06-21 01:44:13.250249
170,distBased,0.4,11,True,RandomForest,DecisionTree,0.8,False,2023-06-21 01:44:13.283868,2023-06-21 01:44:30.864571
180,distBased,0.4,11,True,RandomForest,DecisionTree,0.9,False,2023-06-21 01:44:30.875092,2023-06-21 01:44:50.568729
190,distBased,0.4,11,True,RandomForest,DecisionTree,,,2023-06-21 01:42:19.297560,2023-06-21 01:44:50.577411
200,distBased,0.5,14,True,RandomForest,DecisionTree,0.1,False,2023-06-21 01:44:53.549902,2023-06-21 01:45:08.140938
210,distBased,0.5,14,True,RandomForest,DecisionTree,0.2,False,2023-06-21 01:45:08.151496,2023-06-21 01:45:25.405855
220,distBased,0.5,14,True,RandomForest,DecisionTree,0.3,False,2023-06-21 01:45:25.415167,2023-06-21 01:45:41.718173
230,distBased,0.5,14,True,RandomForest,DecisionTree,0.4,False,2023-06-21 01:45:41.727047,2023-06-21 01:45:58.705011
240,distBased,0.5,14,True,RandomForest,DecisionTree,0.5,False,2023-06-21 01:45:58.714915,2023-06-21 01:46:16.948426
250,distBased,0.5,14,True,RandomForest,DecisionTree,0.6,False,2023-06-21 01:46:16.957578,2023-06-21 01:46:35.360489
260,distBased,0.5,14,True,RandomForest,DecisionTree,0.7,False,2023-06-21 01:46:35.369461,2023-06-21 01:46:54.458526
270,distBased,0.5,14,True,RandomForest,DecisionTree,0.8,False,2023-06-21 01:46:54.467342,2023-06-21 01:47:15.014087
280,distBased,0.5,14,True,RandomForest,DecisionTree,0.9,False,2023-06-21 01:47:15.048190,2023-06-21 01:47:36.357808
290,distBased,0.5,14,True,RandomForest,DecisionTree,,,2023-06-21 01:44:53.017595,2023-06-21 01:47:36.379203
300,distBased,0.6,17,True,RandomForest,DecisionTree,0.1,False,2023-06-21 01:47:39.900060,2023-06-21 01:47:58.015757
310,distBased,0.6,17,True,RandomForest,DecisionTree,0.2,False,2023-06-21 01:47:58.025618,2023-06-21 01:48:16.660552
320,distBased,0.6,17,True,RandomForest,DecisionTree,0.3,False,2023-06-21 01:48:16.670341,2023-06-21 01:48:36.299701
330,distBased,0.6,17,True,RandomForest,DecisionTree,0.4,False,2023-06-21 01:48:36.308626,2023-06-21 01:48:57.631998
340,distBased,0.6,17,True,RandomForest,DecisionTree,0.5,False,2023-06-21 01:48:57.641228,2023-06-21 01:49:14.122553
350,distBased,0.6,17,True,RandomForest,DecisionTree,0.6,False,2023-06-21 01:49:14.157955,2023-06-21 01:49:34.375483
360,distBased,0.6,17,True,RandomForest,DecisionTree,0.7,False,2023-06-21 01:49:34.384491,2023-06-21 01:49:55.613893
370,distBased,0.6,17,True,RandomForest,DecisionTree,0.8,False,2023-06-21 01:49:55.659327,2023-06-21 01:50:20.077776
380,distBased,0.6,17,True,RandomForest,DecisionTree,0.9,False,2023-06-21 01:50:20.086583,2023-06-21 01:50:46.164218
390,distBased,0.6,17,True,RandomForest,DecisionTree,,,2023-06-21 01:47:39.249910,2023-06-21 01:50:46.186422
400,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.1,False,2023-06-21 01:50:52.776274,2023-06-21 01:51:07.444142
410,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.2,False,2023-06-21 01:51:07.453269,2023-06-21 01:51:25.432264
420,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.3,False,2023-06-21 01:51:25.441358,2023-06-21 01:51:52.777850
430,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.4,False,2023-06-21 01:51:52.791861,2023-06-21 01:52:28.572129
440,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.5,False,2023-06-21 01:52:28.580911,2023-06-21 01:53:13.831879
450,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.6,False,2023-06-21 01:53:13.840836,2023-06-21 01:54:04.240701
460,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.7,False,2023-06-21 01:54:04.249989,2023-06-21 01:55:02.964343
470,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.8,False,2023-06-21 01:55:02.998599,2023-06-21 01:55:43.439497
480,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.9,False,2023-06-21 01:55:43.469948,2023-06-21 01:56:00.652385
490,divDistBased,0.3,8,True,RandomForest,DecisionTree,,,2023-06-21 01:50:52.173295,2023-06-21 01:56:00.673482
500,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.1,False,2023-06-21 01:56:04.553916,2023-06-21 01:56:19.515979
510,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.2,False,2023-06-21 01:56:19.528934,2023-06-21 01:56:35.956710
520,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.3,False,2023-06-21 01:56:35.967338,2023-06-21 01:56:52.754605
530,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.4,False,2023-06-21 01:56:52.766734,2023-06-21 01:57:10.728287
540,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.5,False,2023-06-21 01:57:10.737039,2023-06-21 01:57:32.140241
550,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.6,False,2023-06-21 01:57:32.160119,2023-06-21 01:57:50.405808
560,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.7,False,2023-06-21 01:57:50.414932,2023-06-21 01:58:10.090890
570,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.8,False,2023-06-21 01:58:10.099898,2023-06-21 01:58:29.914583
580,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.9,False,2023-06-21 01:58:29.927243,2023-06-21 01:58:49.325787
590,divDistBased,0.4,11,True,RandomForest,DecisionTree,,,2023-06-21 01:56:04.039504,2023-06-21 01:58:49.334833
600,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.1,False,2023-06-21 01:58:52.050442,2023-06-21 01:59:07.517186
610,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.2,False,2023-06-21 01:59:07.526253,2023-06-21 01:59:24.871989
620,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.3,False,2023-06-21 01:59:24.880964,2023-06-21 01:59:44.800402
630,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.4,False,2023-06-21 01:59:44.809395,2023-06-21 02:00:04.302312
640,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.5,False,2023-06-21 02:00:04.325477,2023-06-21 02:00:26.396545
650,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.6,False,2023-06-21 02:00:26.405813,2023-06-21 02:00:48.028518
660,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.7,False,2023-06-21 02:00:48.055909,2023-06-21 02:01:08.079991
670,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.8,False,2023-06-21 02:01:08.097099,2023-06-21 02:01:32.191135
680,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.9,False,2023-06-21 02:01:32.200106,2023-06-21 02:01:52.515734
690,divDistBased,0.5,14,True,RandomForest,DecisionTree,,,2023-06-21 01:58:51.463369,2023-06-21 02:01:52.524863
700,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.1,False,2023-06-21 02:01:55.419311,2023-06-21 02:02:13.311997
710,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.2,False,2023-06-21 02:02:13.320929,2023-06-21 02:02:31.905893
720,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.3,False,2023-06-21 02:02:31.931783,2023-06-21 02:02:51.592352
730,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.4,False,2023-06-21 02:02:51.616783,2023-06-21 02:03:10.732388
