,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
510,twise,1.0,34,False,None,DecisionTree,0.2,False,2023-06-18 18:31:21.643144,2023-06-18 18:31:47.985298
520,twise,1.0,34,False,None,DecisionTree,0.3,False,2023-06-18 18:31:48.007982,2023-06-18 18:32:15.151520
530,twise,1.0,34,False,None,DecisionTree,0.4,False,2023-06-18 18:32:15.159995,2023-06-18 18:32:47.629857
540,twise,1.0,34,False,None,DecisionTree,0.5,False,2023-06-18 18:32:47.654181,2023-06-18 18:33:12.333538
550,twise,1.0,34,False,None,DecisionTree,0.6,False,2023-06-18 18:33:12.360373,2023-06-18 18:33:42.195114
560,twise,1.0,34,False,None,DecisionTree,0.7,False,2023-06-18 18:33:42.203444,2023-06-18 18:34:14.564464
570,twise,1.0,34,False,None,DecisionTree,0.8,False,2023-06-18 18:34:14.598778,2023-06-18 18:34:45.712076
580,twise,1.0,34,False,None,DecisionTree,0.9,False,2023-06-18 18:34:45.741260,2023-06-18 18:35:17.685056
590,twise,1.0,34,False,None,DecisionTree,,,2023-06-18 18:31:03.056647,2023-06-18 18:35:17.709505
600,distBased,0.3,8,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:35:25.685473,2023-06-18 18:35:36.969868
610,distBased,0.3,8,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:35:36.987089,2023-06-18 18:35:47.662207
620,distBased,0.3,8,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:35:47.669973,2023-06-18 18:35:56.823162
630,distBased,0.3,8,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:35:56.842829,2023-06-18 18:36:07.313979
640,distBased,0.3,8,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:36:07.337337,2023-06-18 18:36:20.137596
650,distBased,0.3,8,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:36:20.186569,2023-06-18 18:36:31.520349
660,distBased,0.3,8,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:36:31.545276,2023-06-18 18:36:44.426271
670,distBased,0.3,8,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:36:44.448179,2023-06-18 18:36:56.507156
680,distBased,0.3,8,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:36:56.516058,2023-06-18 18:37:11.652135
690,distBased,0.3,8,True,RandomForest,DecisionTree,,,2023-06-18 18:35:24.641806,2023-06-18 18:37:11.660487
700,distBased,0.4,11,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:37:18.059953,2023-06-18 18:37:30.060336
710,distBased,0.4,11,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:37:30.085171,2023-06-18 18:37:41.147171
720,distBased,0.4,11,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:37:41.153139,2023-06-18 18:37:49.483219
730,distBased,0.4,11,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:37:49.491254,2023-06-18 18:38:00.957601
740,distBased,0.4,11,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:38:01.019803,2023-06-18 18:38:13.771197
750,distBased,0.4,11,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:38:13.792988,2023-06-18 18:38:29.136431
760,distBased,0.4,11,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:38:29.145245,2023-06-18 18:38:42.575054
770,distBased,0.4,11,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:38:42.627992,2023-06-18 18:38:56.252209
780,distBased,0.4,11,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:38:56.264616,2023-06-18 18:39:10.571047
790,distBased,0.4,11,True,RandomForest,DecisionTree,,,2023-06-18 18:37:17.460877,2023-06-18 18:39:10.579871
800,distBased,0.5,14,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:39:15.383420,2023-06-18 18:39:29.704989
810,distBased,0.5,14,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:39:29.731404,2023-06-18 18:39:43.517408
820,distBased,0.5,14,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:39:43.554859,2023-06-18 18:39:58.193949
830,distBased,0.5,14,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:39:58.218705,2023-06-18 18:40:10.342222
840,distBased,0.5,14,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:40:10.350646,2023-06-18 18:40:24.273029
850,distBased,0.5,14,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:40:24.283227,2023-06-18 18:40:42.873157
860,distBased,0.5,14,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:40:42.913238,2023-06-18 18:40:59.909918
870,distBased,0.5,14,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:40:59.935748,2023-06-18 18:41:15.288886
880,distBased,0.5,14,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:41:15.297447,2023-06-18 18:41:30.156760
890,distBased,0.5,14,True,RandomForest,DecisionTree,,,2023-06-18 18:39:14.747030,2023-06-18 18:41:30.182249
900,distBased,0.6,17,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:41:36.672295,2023-06-18 18:41:51.083062
910,distBased,0.6,17,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:41:51.115709,2023-06-18 18:42:04.077251
920,distBased,0.6,17,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:42:04.104078,2023-06-18 18:42:18.812791
930,distBased,0.6,17,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:42:18.821144,2023-06-18 18:42:34.111892
940,distBased,0.6,17,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:42:34.135843,2023-06-18 18:42:50.136548
950,distBased,0.6,17,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:42:50.145284,2023-06-18 18:43:09.053147
960,distBased,0.6,17,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:43:09.076338,2023-06-18 18:43:25.770122
970,distBased,0.6,17,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:43:25.797093,2023-06-18 18:43:45.612602
980,distBased,0.6,17,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:43:45.637439,2023-06-18 18:44:05.134936
990,distBased,0.6,17,True,RandomForest,DecisionTree,,,2023-06-18 18:41:36.073788,2023-06-18 18:44:05.156579
1000,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:44:16.690161,2023-06-18 18:44:27.770171
1010,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:44:27.795236,2023-06-18 18:44:36.791605
1020,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:44:36.830496,2023-06-18 18:44:47.168125
1030,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:44:47.176357,2023-06-18 18:44:59.585810
1040,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:44:59.609676,2023-06-18 18:45:10.917568
1050,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:45:10.926102,2023-06-18 18:45:21.907420
1060,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:45:21.915879,2023-06-18 18:45:34.819718
1070,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:45:34.857208,2023-06-18 18:45:49.492755
1080,divDistBased,0.3,8,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:45:49.517915,2023-06-18 18:46:01.264192
1090,divDistBased,0.3,8,True,RandomForest,DecisionTree,,,2023-06-18 18:44:16.359707,2023-06-18 18:46:01.288630
1100,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:46:09.640519,2023-06-18 18:46:19.516328
1110,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:46:19.548631,2023-06-18 18:46:30.238225
1120,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:46:30.261563,2023-06-18 18:46:42.971976
