,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
450,solverBased,1.0,21,False,None,DecisionTree,0.6,False,2023-06-18 18:20:19.019525,2023-06-18 18:20:31.061674
460,solverBased,1.0,21,False,None,DecisionTree,0.7,False,2023-06-18 18:20:31.088445,2023-06-18 18:20:46.121716
470,solverBased,1.0,21,False,None,DecisionTree,0.8,False,2023-06-18 18:20:46.130311,2023-06-18 18:21:00.723303
480,solverBased,1.0,21,False,None,DecisionTree,0.9,False,2023-06-18 18:21:00.742379,2023-06-18 18:21:12.737866
490,solverBased,1.0,21,False,None,DecisionTree,,,2023-06-18 18:19:19.621921,2023-06-18 18:21:12.754083
500,twise,1.0,21,False,None,DecisionTree,0.1,False,2023-06-18 18:21:16.854880,2023-06-18 18:21:29.182986
510,twise,1.0,21,False,None,DecisionTree,0.2,False,2023-06-18 18:21:29.207914,2023-06-18 18:21:43.137367
520,twise,1.0,21,False,None,DecisionTree,0.3,False,2023-06-18 18:21:43.146006,2023-06-18 18:21:54.946528
530,twise,1.0,21,False,None,DecisionTree,0.4,False,2023-06-18 18:21:54.968753,2023-06-18 18:22:08.598714
540,twise,1.0,21,False,None,DecisionTree,0.5,False,2023-06-18 18:22:08.623532,2023-06-18 18:22:18.250542
550,twise,1.0,21,False,None,DecisionTree,0.6,False,2023-06-18 18:22:18.255964,2023-06-18 18:22:29.851682
560,twise,1.0,21,False,None,DecisionTree,0.7,False,2023-06-18 18:22:29.879817,2023-06-18 18:22:43.659917
570,twise,1.0,21,False,None,DecisionTree,0.8,False,2023-06-18 18:22:43.668171,2023-06-18 18:22:54.856210
580,twise,1.0,21,False,None,DecisionTree,0.9,False,2023-06-18 18:22:54.865028,2023-06-18 18:23:11.422704
590,twise,1.0,21,False,None,DecisionTree,,,2023-06-18 18:21:16.853285,2023-06-18 18:23:11.427930
