,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,0.3,5,True,RandomForest,DecisionTree,0.1,False,2023-06-21 01:37:34.737383,2023-06-21 01:37:45.779726
10,distBased,0.3,5,True,RandomForest,DecisionTree,0.2,False,2023-06-21 01:37:45.783749,2023-06-21 01:38:02.902403
20,distBased,0.3,5,True,RandomForest,DecisionTree,0.3,False,2023-06-21 01:38:02.910907,2023-06-21 01:38:26.939686
30,distBased,0.3,5,True,RandomForest,DecisionTree,0.4,False,2023-06-21 01:38:26.948227,2023-06-21 01:38:58.484511
40,distBased,0.3,5,True,RandomForest,DecisionTree,0.5,False,2023-06-21 01:38:58.513874,2023-06-21 01:39:33.811621
50,distBased,0.3,5,True,RandomForest,DecisionTree,0.6,False,2023-06-21 01:39:33.821246,2023-06-21 01:40:15.802012
60,distBased,0.3,5,True,RandomForest,DecisionTree,0.7,False,2023-06-21 01:40:15.815911,2023-06-21 01:41:02.822233
70,distBased,0.3,5,True,RandomForest,DecisionTree,0.8,False,2023-06-21 01:41:02.832611,2023-06-21 01:41:32.710384
80,distBased,0.3,5,True,RandomForest,DecisionTree,0.9,False,2023-06-21 01:41:32.732254,2023-06-21 01:41:47.027753
90,distBased,0.3,5,True,RandomForest,DecisionTree,,,2023-06-21 01:37:34.219259,2023-06-21 01:41:47.036556
100,distBased,0.4,7,True,RandomForest,DecisionTree,0.1,False,2023-06-21 01:41:48.721566,2023-06-21 01:42:04.004308
110,distBased,0.4,7,True,RandomForest,DecisionTree,0.2,False,2023-06-21 01:42:04.013180,2023-06-21 01:42:18.579454
120,distBased,0.4,7,True,RandomForest,DecisionTree,0.3,False,2023-06-21 01:42:18.588041,2023-06-21 01:42:31.376599
130,distBased,0.4,7,True,RandomForest,DecisionTree,0.4,False,2023-06-21 01:42:31.386650,2023-06-21 01:42:45.510157
140,distBased,0.4,7,True,RandomForest,DecisionTree,0.5,False,2023-06-21 01:42:45.518983,2023-06-21 01:42:58.912079
150,distBased,0.4,7,True,RandomForest,DecisionTree,0.6,False,2023-06-21 01:42:58.921019,2023-06-21 01:43:13.041712
160,distBased,0.4,7,True,RandomForest,DecisionTree,0.7,False,2023-06-21 01:43:13.053974,2023-06-21 01:43:26.221876
170,distBased,0.4,7,True,RandomForest,DecisionTree,0.8,False,2023-06-21 01:43:26.230409,2023-06-21 01:43:42.492532
180,distBased,0.4,7,True,RandomForest,DecisionTree,0.9,False,2023-06-21 01:43:42.501392,2023-06-21 01:43:56.410431
190,distBased,0.4,7,True,RandomForest,DecisionTree,,,2023-06-21 01:41:48.183691,2023-06-21 01:43:56.423054
200,distBased,0.5,9,True,RandomForest,DecisionTree,0.1,False,2023-06-21 01:43:58.382160,2023-06-21 01:44:13.996357
210,distBased,0.5,9,True,RandomForest,DecisionTree,0.2,False,2023-06-21 01:44:14.006320,2023-06-21 01:44:28.805355
