,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
2190,twise,0.4,21,True,RandomForest,DecisionTree,,,2023-06-22 02:16:10.561536,2023-06-22 02:21:14.951076
2200,twise,0.5,26,True,RandomForest,DecisionTree,0.1,False,2023-06-22 02:21:29.844849,2023-06-22 02:21:57.950807
2210,twise,0.5,26,True,RandomForest,DecisionTree,0.2,False,2023-06-22 02:21:57.976101,2023-06-22 02:22:36.055101
2220,twise,0.5,26,True,RandomForest,DecisionTree,0.3,False,2023-06-22 02:22:36.064548,2023-06-22 02:23:16.795352
2230,twise,0.5,26,True,RandomForest,DecisionTree,0.4,False,2023-06-22 02:23:16.819567,2023-06-22 02:24:06.101367
2240,twise,0.5,26,True,RandomForest,DecisionTree,0.5,False,2023-06-22 02:24:06.109237,2023-06-22 02:24:48.011195
2250,twise,0.5,26,True,RandomForest,DecisionTree,0.6,False,2023-06-22 02:24:48.019209,2023-06-22 02:25:45.271707
2260,twise,0.5,26,True,RandomForest,DecisionTree,0.7,False,2023-06-22 02:25:45.289908,2023-06-22 02:26:49.742344
2270,twise,0.5,26,True,RandomForest,DecisionTree,0.8,False,2023-06-22 02:26:49.766897,2023-06-22 02:27:58.006750
2280,twise,0.5,26,True,RandomForest,DecisionTree,0.9,False,2023-06-22 02:27:58.015092,2023-06-22 02:29:20.571940
2290,twise,0.5,26,True,RandomForest,DecisionTree,,,2023-06-22 02:21:28.936008,2023-06-22 02:29:20.596107
2300,twise,0.6,31,True,RandomForest,DecisionTree,0.1,False,2023-06-22 02:29:35.634549,2023-06-22 02:30:05.067460
2310,twise,0.6,31,True,RandomForest,DecisionTree,0.2,False,2023-06-22 02:30:05.080157,2023-06-22 02:30:46.865343
2320,twise,0.6,31,True,RandomForest,DecisionTree,0.3,False,2023-06-22 02:30:46.874057,2023-06-22 02:31:41.484104
2330,twise,0.6,31,True,RandomForest,DecisionTree,0.4,False,2023-06-22 02:31:41.492233,2023-06-22 02:32:37.956366
2340,twise,0.6,31,True,RandomForest,DecisionTree,0.5,False,2023-06-22 02:32:37.964575,2023-06-22 02:33:50.234523
2350,twise,0.6,31,True,RandomForest,DecisionTree,0.6,False,2023-06-22 02:33:50.242771,2023-06-22 02:35:15.787247
2360,twise,0.6,31,True,RandomForest,DecisionTree,0.7,False,2023-06-22 02:35:15.795488,2023-06-22 02:36:54.382137
2370,twise,0.6,31,True,RandomForest,DecisionTree,0.8,False,2023-06-22 02:36:54.389810,2023-06-22 02:38:27.852014
2380,twise,0.6,31,True,RandomForest,DecisionTree,0.9,False,2023-06-22 02:38:27.860164,2023-06-22 02:40:05.044390
2390,twise,0.6,31,True,RandomForest,DecisionTree,,,2023-06-22 02:29:35.026184,2023-06-22 02:40:05.059590
