,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
450,solverBased,1.0,22,False,None,DecisionTree,0.6,False,2023-06-18 18:17:59.548663,2023-06-18 18:18:13.601417
460,solverBased,1.0,22,False,None,DecisionTree,0.7,False,2023-06-18 18:18:13.609857,2023-06-18 18:18:29.268565
470,solverBased,1.0,22,False,None,DecisionTree,0.8,False,2023-06-18 18:18:29.274462,2023-06-18 18:18:44.031942
480,solverBased,1.0,22,False,None,DecisionTree,0.9,False,2023-06-18 18:18:44.041408,2023-06-18 18:18:57.550383
490,solverBased,1.0,22,False,None,DecisionTree,,,2023-06-18 18:16:49.078792,2023-06-18 18:18:57.575133
500,twise,1.0,22,False,None,DecisionTree,0.1,False,2023-06-18 18:19:01.464026,2023-06-18 18:19:14.349510
510,twise,1.0,22,False,None,DecisionTree,0.2,False,2023-06-18 18:19:14.375599,2023-06-18 18:19:27.581531
520,twise,1.0,22,False,None,DecisionTree,0.3,False,2023-06-18 18:19:27.603409,2023-06-18 18:19:41.781602
530,twise,1.0,22,False,None,DecisionTree,0.4,False,2023-06-18 18:19:41.825153,2023-06-18 18:19:56.008513
540,twise,1.0,22,False,None,DecisionTree,0.5,False,2023-06-18 18:19:56.041566,2023-06-18 18:20:10.945213
550,twise,1.0,22,False,None,DecisionTree,0.6,False,2023-06-18 18:20:10.966799,2023-06-18 18:20:25.641325
560,twise,1.0,22,False,None,DecisionTree,0.7,False,2023-06-18 18:20:25.677407,2023-06-18 18:20:37.732801
570,twise,1.0,22,False,None,DecisionTree,0.8,False,2023-06-18 18:20:37.740578,2023-06-18 18:20:54.443036
580,twise,1.0,22,False,None,DecisionTree,0.9,False,2023-06-18 18:20:54.452844,2023-06-18 18:21:08.837300
590,twise,1.0,22,False,None,DecisionTree,,,2023-06-18 18:19:01.462332,2023-06-18 18:21:08.860270
