,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
450,solverBased,1.0,19,False,None,DecisionTree,0.6,False,2023-06-18 17:52:00.929880,2023-06-18 17:52:10.581455
460,solverBased,1.0,19,False,None,DecisionTree,0.7,False,2023-06-18 17:52:10.605910,2023-06-18 17:52:18.482743
470,solverBased,1.0,19,False,None,DecisionTree,0.8,False,2023-06-18 17:52:18.491085,2023-06-18 17:52:26.254353
480,solverBased,1.0,19,False,None,DecisionTree,0.9,False,2023-06-18 17:52:26.278718,2023-06-18 17:52:33.598720
490,solverBased,1.0,19,False,None,DecisionTree,,,2023-06-18 17:51:24.788328,2023-06-18 17:52:33.623238
500,twise,1.0,19,False,None,DecisionTree,0.1,False,2023-06-18 17:52:36.203457,2023-06-18 17:52:43.857826
510,twise,1.0,19,False,None,DecisionTree,0.2,False,2023-06-18 17:52:43.866542,2023-06-18 17:52:50.805316
520,twise,1.0,19,False,None,DecisionTree,0.3,False,2023-06-18 17:52:50.830670,2023-06-18 17:53:01.825640
530,twise,1.0,19,False,None,DecisionTree,0.4,False,2023-06-18 17:53:01.834341,2023-06-18 17:53:09.846519
540,twise,1.0,19,False,None,DecisionTree,0.5,False,2023-06-18 17:53:09.855517,2023-06-18 17:53:18.724743
550,twise,1.0,19,False,None,DecisionTree,0.6,False,2023-06-18 17:53:18.752787,2023-06-18 17:53:26.970790
560,twise,1.0,19,False,None,DecisionTree,0.7,False,2023-06-18 17:53:26.995509,2023-06-18 17:53:34.760662
570,twise,1.0,19,False,None,DecisionTree,0.8,False,2023-06-18 17:53:34.768912,2023-06-18 17:53:43.551339
580,twise,1.0,19,False,None,DecisionTree,0.9,False,2023-06-18 17:53:43.559723,2023-06-18 17:53:53.289285
590,twise,1.0,19,False,None,DecisionTree,,,2023-06-18 17:52:36.202063,2023-06-18 17:53:53.314277
